Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Single,Online,1,Environmental Science,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,None,Yes,No,32,No,,,,,,,,,,,,,0.001%,14%,8.5%,1,0,0
Married,In-person,2,Geography,Evening,PhD,,Bachelor's degree,Master's degree,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Nurse,Accountant,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,6%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,Master's Degree,PhD,Lawyer,Professor,No,No,Yes,No,25,No,,,,,,,,,,,,,4%,1%,$18,1,0,0
Single,Online,1,Nursing,Evening,High School Diploma,,Associate's Degree,Bachelor's Degree,Chef,Architect,Yes,Yes,No,Yes,20,Yes,,,,,,,,,,,,,5%,2%,$22,1,0,0
Married,In-person,2,Engineering,Daytime,Bachelor's Degree,,PhD,Master's Degree,Scientist,Lawyer,No,No,Yes,No,23,No,,,,,,,,,,,,,6%,3%,$27,1,0,0
Divorced,Hybrid,3,Economics,Evening,Master's Degree,,Bachelor's Degree,PhD,Artist,CEO,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,1%,$20,1,0,0
Single,Online,1,Education,Daytime,High School Diploma,,Associate's Degree,Bachelor's Degree,Librarian,Pilot,No,No,Yes,No,19,No,,,,,,,,,,,,,5%,2%,$24,1,0,0
Married,In-person,2,Medicine,Evening,Associate's Degree,,High School Diploma,Bachelor's Degree,Doctor,Engineer,Yes,Yes,No,Yes,21,Yes,,,,,,,,,,,,,6%,3%,$30,1,0,0
Divorced,Hybrid,3,Sociology,Daytime,Bachelor's Degree,,Master's Degree,PhD,Psychologist,Architect,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,1%,$22,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2.5%,2.5%,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,5.5%,2.2%,2.8%,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,6%,3%,2.5%,1,0,0
Divorced,Hybrid,3,Marketing,Evening,High School diploma,,Bachelor's degree,Master's degree,Artist,Architect,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4.5%,2.3%,2.7%,1,0,0
Single,Online,1,Sociology,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Firefighter,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,History,Evening,Master's degree,,PhD,Master's degree,Professor,Scientist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,6%,3%,2.5%,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,Master's degree,Bachelor's degree,Translator,Writer,No,No,Yes,No,23,No,,,,,,,,,,,,,4%,2.5%,2.5%,1,0,0
Single,Online,1,Mathematics,Evening,High School diploma,,Bachelor's degree,PhD,Accountant,Engineer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,5.5%,2.2%,2.8%,1,0,0
Married,In-person,2,Physics,Daytime,Associate's degree,,High School diploma,Bachelor's degree,Doctor,Lawyer,No,No,Yes,No,28,No,,,,,,,,,,,,,6%,3%,2.5%,1,0,0
Divorced,Hybrid,3,Chemistry,Evening,Bachelor's degree,,PhD,Master's degree,Researcher,Professor,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4.5%,2.3%,2.7%,1,0,0
Single,Online,1,Biology,Daytime,Master's degree,,Bachelor's degree,Bachelor's degree,Pharmacist,Dentist,No,No,Yes,No,22,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Environmental Science,Evening,High School diploma,,Master's degree,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,ADHD,Yes,No,22,No,,,,,,,,,,,,,4%,2.5%,2.5%,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Marketing,Evening,High School diploma,,Bachelor's degree,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,3%,$45,1,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,2%,$50,1,0,0
Married,In-person,2,Sociology,Evening,Associate's degree,,High School diploma,Bachelor's degree,Librarian,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,4%,$55,1,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,PhD,Master's degree,Psychologist,Social worker,No,No,Yes,No,29,No,,,,,,,,,,,,,1%,3%,$60,1,0,0
Single,Online,1,Linguistics,Evening,High School diploma,,Bachelor's degree,Associate's degree,Translator,Writer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,2%,$65,1,0,0
Married,In-person,2,Environmental Science,Daytime,Master's degree,,PhD,Bachelor's degree,Biologist,Chemist,No,No,Yes,No,31,No,,,,,,,,,,,,,4%,3%,$70,1,0,0
Divorced,Hybrid,3,Anthropology,Evening,Bachelor's degree,,Master's degree,PhD,Archaeologist,Geologist,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,3%,4%,$75,1,0,0
Single,Online,1,Public Health,Daytime,High School diploma,,Bachelor's degree,Associate's degree,Nutritionist,Fitness trainer,No,No,Yes,No,29,No,,,,,,,,,,,,,2%,5%,$80,1,0,0
Married,In-person,2,Political Science,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,1.5%,$18,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,28,No,,,,,,,,,,,,,5.5%,2.2%,$23,1,0,0
Divorced,Hybrid,3,Sociology,Evening,High School diploma,,Associate's degree,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,6.5%,2.7%,$24,1,0,0
Single,Online,1,Education,Daytime,Bachelor's degree,,High School diploma,High School diploma,Chef,Carpenter,No,No,Yes,No,24,No,,,,,,,,,,,,,4.5%,1.8%,$19,1,0,0
Married,In-person,2,Medicine,Evening,Master's degree,,PhD,Master's degree,Surgeon,Dentist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,7.5%,3.2%,$26,1,0,0
Divorced,Hybrid,3,History,Daytime,Associate's degree,,Bachelor's degree,Bachelor's degree,Librarian,Writer,No,No,Yes,No,31,No,,,,,,,,,,,,,6.5%,2.7%,$24,1,0,0
Single,Online,1,Engineering,Evening,High School diploma,,Master's degree,PhD,Architect,Researcher,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5.5%,2.2%,$23,1,0,0
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,High School diploma,High School diploma,Farmer,Mechanic,No,No,Yes,No,27,No,,,,,,,,,,,,,4.5%,1.8%,$19,1,0,0
Divorced,Hybrid,3,Linguistics,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,7%,3%,$25,1,0,0
Single,Online,1,Mathematics,Daytime,PhD,,Bachelor's degree,Master's degree,Economist,Banker,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Art History,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,7%,3%,$30,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,5%,2.5%,$28,1,0,0
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6%,3%,$24,1,0,0
Single,Online,1,Medicine,Daytime,High school diploma,,Associate's degree,Bachelor's degree,Chef,Pilot,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,2%,$26,1,0,0
Married,In-person,2,Law,Evening,Master's degree,,PhD,Master's degree,Dentist,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,2.5%,$29,1,0,0
Divorced,Hybrid,3,Sociology,Daytime,Bachelor's degree,,High school diploma,High school diploma,Librarian,Firefighter,No,No,Yes,No,23,No,,,,,,,,,,,,,6%,2%,$23,1,0,0
Single,Online,1,Engineering,Evening,Associate's degree,,Bachelor's degree,Bachelor's degree,Pharmacist,Veterinarian,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,7%,3%,$31,1,0,0
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,Master's degree,PhD,Biologist,Geologist,No,No,Yes,No,31,No,,,,,,,,,,,,,5%,2.5%,$27,1,0,0
Divorced,Hybrid,3,Communication,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Journalist,Photographer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,6%,3%,$25,1,0,0
Single,Online,1,History,Daytime,Master's degree,,PhD,Master's degree,Historian,Archaeologist,No,No,Yes,No,26,No,,,,,,,,,,,,,4%,2%,$27,1,0,0
Married,In-person,2,Mathematics,Evening,PhD,,Bachelor's degree,Master's,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Accountant,Lawyer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Professor,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Artist,Architect,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High school diploma,High school diploma,Chef,Firefighter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,3%,$45,1,0,0
Single,Online,1,Education,Daytime,High school diploma,,Bachelor's degree,Master's degree,Librarian,Scientist,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,4%,$50,1,0,0
Married,In-person,2,Medicine,Evening,Associate's degree,,Master's degree,PhD,Dentist,Veterinarian,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,$55,1,0,0
Divorced,Hybrid,3,Law,Daytime,High school diploma,,PhD,Master's degree,Psychologist,Social worker,No,No,Yes,No,29,No,,,,,,,,,,,,,1%,6%,$60,1,0,0
Single,Online,1,Engineering,Evening,Bachelor's degree,,Associate's degree,Bachelor's degree,Pharmacist,Pilot,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,2%,$65,1,0,0
Married,In-person,2,Environmental Science,Daytime,Master's degree,,Bachelor's degree,PhD,Biologist,Geologist,No,No,Yes,No,31,No,,,,,,,,,,,,,4%,3%,$70,1,0,0
Divorced,Hybrid,3,History,Evening,High school diploma,,Master's degree,PhD,Historian,Archaeologist,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,3%,4%,$75,1,0,0
Single,Online,1,Linguistics,Daytime,PhD,,High school diploma,High school diploma,Translator,Writer,No,No,Yes,No,25,No,,,,,,,,,,,,,2%,5%,$80,1,0,0
Married,In-person,2,Political Science,Evening,Bachelor's degree,,Associate's degree,Bachelor's degree,Politician,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2%,4%,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,2.5%,2.5%,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,8%,3.5%,1.5%,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Associate's degree,Chef,Artist,No,No,Yes,No,28,No,,,,,,,,,,,,,7%,2.5%,2.5%,1,0,0
Divorced,Hybrid,3,Sociology,Evening,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,9%,4%,1%,1,0,0
Single,Online,1,Education,Daytime,High School diploma,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,2%,3.5%,1,0,0
Married,In-person,2,Medicine,Evening,Associate's degree,,PhD,Master's degree,Doctor,Engineer,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,8%,3%,2%,1,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,High School diploma,High School diploma,Librarian,Writer,No,No,Yes,No,31,No,,,,,,,,,,,,,7%,2.5%,2.5%,1,0,0
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Architect,Pilot,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,9%,4%,1%,1,0,0
Married,In-person,2,Art,Daytime,High School diploma,,Bachelor's degree,Associate's degree,Dancer,Musician,No,No,Yes,No,27,No,,,,,,,,,,,,,6%,2%,3.5%,1,0,0
Divorced,Hybrid,3,Linguistics,Evening,PhD,,Master's degree,Bachelor's degree,Psychologist,Social worker,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,8%,3%,2%,1,0,0
Single,Online,1,Environmental Science,Daytime,Bachelor's degree,,High School diploma,High School diploma,Farmer,Carpenter,No,No,Yes,No,21,No,,,,,,,,,,,,,7%,2.5%,2.5%,1,0,0
Married,In-person,2,Political Science,Evening,Associate's degree,,Bachelor's degree,Bachelor's degree,Politician,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Marketing,Evening,High School diploma,,Bachelor's degree,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,21,No,,,,,,,,,,,,,3%,8%,$50,1,0,0
Married,In-person,2,Sociology,Evening,Associate's degree,,High School diploma,Bachelor's degree,Librarian,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,0
Divorced,Hybrid,3,History,Daytime,High School diploma,,Bachelor's degree,High School diploma,Historian,Archaeologist,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,10%,$60,1,0,0
Single,Online,1,Linguistics,Evening,Bachelor's degree,,PhD,Master's degree,Translator,Writer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6%,11%,$65,1,0,0
Married,In-person,2,Environmental Science,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Environmentalist,Biologist,No,No,Yes,No,28,No,,,,,,,,,,,,,7%,12%,$70,1,0,0
Divorced,Hybrid,3,Anthropology,Evening,Associate's degree,,High School diploma,High School diploma,Archaeologist,Historian,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,8%,13%,$75,1,0,0
Single,Online,1,Mathematics,Daytime,Master's degree,,PhD,Master's degree,Mathematician,Physicist,No,No,Yes,No,22,No,,,,,,,,,,,,,9%,14%,$80,1,0,0
Married,In-person,2,Physics,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Engineer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Professor,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,0.5%,5%,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Accountant,Lawyer,No,No,Yes,No,30,No,,,,,,,,,,,,,2%,0.3%,6%,1,0,0
Divorced,Hybrid,3,Marketing,Evening,Bachelor's degree,,High School diploma,High School diploma,Chef,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,1%,0.2%,7%,1,0,0
Single,Online,1,Education,Daytime,High School diploma,,Bachelor's degree,Master's degree,Librarian,Artist,No,No,Yes,No,24,No,,,,,,,,,,,,,0.5%,0.1%,8%,1,0,0
Married,In-person,2,Sociology,Evening,Associate's degree,,Master's degree,PhD,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,0.3%,0.05%,9%,1,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,PhD,Master's degree,Researcher,Writer,No,No,Yes,No,23,No,,,,,,,,,,,,,0.2%,0.03%,10%,1,0,0
Single,Online,1,Engineering,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Entrepreneur,Businessman,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,0.1%,0.01%,11%,1,0,0
Married,In-person,2,Communication,Daytime,Master's degree,,Associate's degree,Bachelor's degree,Designer,Musician,No,No,Yes,No,31,No,,,,,,,,,,,,,0.05%,0.005%,12%,1,0,0
Divorced,Hybrid,3,Linguistics,Evening,PhD,,High School diploma,High School diploma,Farmer,Fisherman,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,0.03%,0.003%,13%,1,0,0
Single,Online,1,Fine Arts,Daytime,Bachelor's degree,,PhD,Master's degree,Dancer,Actor,No,No,Yes,No,26,No,,,,,,,,,,,,,0.02%,0.002%,14%,1,0,0
Married,In-person,2,Environmental Science,Evening,Associate's degree,,High School diploma,High School diploma,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,1%,4%,1,0,0
Single,Online,1,Economics,Evening,Master's degree,,PhD,Master's degree,Scientist,Lawyer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,3%,2%,5%,1,0,0
Married,In-person,2,Nursing,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Engineer,Doctor,No,No,Yes,No,27,No,,,,,,,,,,,,,4%,2%,4%,1,0,0
Divorced,Hybrid,3,Education,Evening,Associate's degree,,High school diploma,High school diploma,Teacher,Accountant,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,5%,3%,3%,1,0,0
Single,Online,1,Sociology,Daytime,Bachelor's degree,,Master's degree,PhD,Scientist,Lawyer,No,No,Yes,No,23,No,,,,,,,,,,,,,6%,2%,4%,1,0,0
Married,In-person,2,History,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Nurse,Police officer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,1%,5%,1,0,0
Divorced,Hybrid,3,Political Science,Daytime,Associate's degree,,High school diploma,High school diploma,Teacher,Accountant,No,No,Yes,No,31,No,,,,,,,,,,,,,4%,2%,3%,1,0,0
Single,Online,1,Linguistics,Evening,Master's degree,,PhD,Master's degree,Engineer,Doctor,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,5%,3%,2%,1,0,0
Married,In-person,2,Environmental Science,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Nurse,Police officer,No,No,Yes,No,26,No,,,,,,,,,,,,,3%,1%,4%,1,0,0
Divorced,Hybrid,3,Mathematics,Evening,Associate's degree,,High school diploma,High school diploma,Teacher,Accountant,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,6%,2%,5%,1,0,0
Single,Online,1,Art History,Daytime,Bachelor's degree,,Master's degree,PhD,Scientist,Lawyer,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2%,3%,1,0,0
Married,In-person,2,Geography,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Nurse,Police officer,Yes,Yes,No,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
