Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Master's degree,,PhD,Master's degree,Lawyer,Engineer,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,2%,4%,0,0,0
Single,Online,1,Nursing,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,5%,3%,3%,0,0,0
Married,In-person,2,Education,Evening,PhD,,Master's degree,Bachelor's degree,Professor,Scientist,No,No,Yes,No,28,No,,,,,,,,,,,,,6%,2%,2%,0,0,0
Divorced,Hybrid,3,Economics,Daytime,Bachelor's degree,,PhD,Master's degree,Economist,Lawyer,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,4%,3%,4%,0,0,0
Single,Online,1,Engineering,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Architect,Businessman,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Medicine,Evening,Associate's degree,,High School diploma,High School diploma,Doctor,Nurse,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Divorced,Hybrid,3,Law,Daytime,Master's degree,,PhD,Master's degree,Lawyer,Judge,No,No,Yes,No,31,No,,,,,,,,,,,,,4%,2%,4%,0,0,0
Single,Online,1,Art,Daytime,PhD,,Master's degree,Bachelor's degree,Artist,Musician,No,No,Yes,No,23,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Sociology,Evening,Bachelor's degree,,PhD,Master's degree,Sociologist,Psychologist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Divorced,Hybrid,3,History,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Historian,Librarian,No,No,Yes,No,29,No,,,,,,,,,,,,,4%,2%,4%,0,0,0
Single,Online,1,Environmental Science,Daytime,Associate's degree,,High School diploma,High School diploma,Environmentalist,Farmer,Yes,Yes,No,Yes,21,Yes,,,,,,,,,,,,,5%,3%,3%,0,0,0
Married,In-person,2,Political Science,Evening,Master's degree,,PhD,Master's degree,Politician,Diplomat,No,No,Yes,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Secretary,Lawyer,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Marketing,Evening,High school diploma,,Bachelor's degree,Associate's degree,Artist,Chef,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,2%,7%,$45,0,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,8%,$50,0,0,0
Married,In-person,2,Sociology,Evening,Associate's degree,,High school diploma,Bachelor's degree,Librarian,Pilot,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,9%,$55,0,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,High school diploma,High school diploma,Social worker,Firefighter,No,No,Yes,No,29,No,,,,,,,,,,,,,5%,10%,$60,0,0,0
Single,Online,1,Linguistics,Evening,High school diploma,,Bachelor's degree,Associate's degree,Translator,Carpenter,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6%,11%,$65,0,0,0
Married,In-person,2,Environmental Science,Daytime,Master's degree,,PhD,Master's degree,Biologist,Geologist,No,No,Yes,No,27,No,,,,,,,,,,,,,7%,12%,$70,0,0,0
Divorced,Hybrid,3,Anthropology,Evening,Associate's degree,,High school diploma,Bachelor's degree,Archaeologist,Astronomer,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,8%,13%,$75,0,0,0
Single,Online,1,Mathematics,Daytime,PhD,,Master's degree,PhD,Mathematician,Statistician,No,No,Yes,No,21,No,,,,,,,,,,,,,9%,14%,$80,0,0,0
Married,In-person,2,Physics,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,2.5%,3.5%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,5.5%,2.2%,3.2%,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,28,No,,,,,,,,,,,,,6%,2.8%,2.5%,0,0,0
Divorced,Hybrid,3,Marketing,Evening,High school diploma,,Bachelor's degree,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,4.5%,2.3%,3.3%,0,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,2.2%,3.2%,0,0,0
Married,In-person,2,Sociology,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Social worker,Psychologist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6%,2.5%,2.8%,0,0,0
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High school diploma,High school diploma,Librarian,Writer,No,No,Yes,No,31,No,,,,,,,,,,,,,4.5%,2.3%,3.3%,0,0,0
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Architect,Businessman,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,2.2%,3.2%,0,0,0
Married,In-person,2,Linguistics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Translator,Pilot,No,No,Yes,No,27,No,,,,,,,,,,,,,6%,2.5%,2.8%,0,0,0
Divorced,Hybrid,3,Environmental Science,Evening,High school diploma,,Bachelor's degree,Associate's degree,Environmentalist,Farmer,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,4.5%,2.3%,3.3%,0,0,0
Single,Online,1,Mathematics,Daytime,PhD,,Master's degree,PhD,Mathematician,Statistician,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,2.2%,3.2%,0,0,0
Married,In-person,2,Art History,Evening,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,7%,2.8%,$30,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Master's degree,Bachelor's degree,Lawyer,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,5.5%,2.3%,$28,0,0,0
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High School diploma,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6.5%,2.7%,$24,0,0,0
Single,Online,1,Sociology,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Social worker,Psychologist,No,No,Yes,No,23,No,,,,,,,,,,,,,8%,3%,$32,0,0,0
Married,In-person,2,History,Evening,Associate's degree,,Master's degree,PhD,Architect,Engineer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,7.5%,2.5%,$26,0,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,PhD,Master's degree,Scientist,Researcher,No,No,Yes,No,24,No,,,,,,,,,,,,,9%,3.5%,$34,0,0,0
Single,Online,1,Mathematics,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Engineer,Doctor,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,10%,4%,$36,0,0,0
Married,In-person,2,Chemistry,Daytime,PhD,,Master's degree,Bachelor's degree,Lawyer,Professor,No,No,Yes,No,31,No,,,,,,,,,,,,,8.5%,3.5%,$29,0,0,0
Divorced,Hybrid,3,Physics,Evening,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,11%,4.5%,$38,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,ADHD,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,None,Yes,Yes,24,Yes,,,,,,,,,,,,,4%,2.2%,$23,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Master's degree,Bachelor's degree,Lawyer,Professor,No,None,Yes,No,28,No,,,,,,,,,,,,,5%,2.3%,$24,0,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,Associate's degree,Artist,Chef,Yes,Dyslexia,No,Yes,26,Yes,,,,,,,,,,,,,7%,3.5%,$26,0,0,0
Single,Online,1,Education,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,None,Yes,No,23,No,,,,,,,,,,,,,6%,2.7%,$21,0,0,0
Married,In-person,2,History,Evening,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,Yes,ADHD,No,Yes,27,Yes,,,,,,,,,,,,,5%,2.4%,$22,0,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,Master's degree,PhD,Scientist,Engineer,No,None,Yes,No,21,No,,,,,,,,,,,,,4%,2.1%,$23,0,0,0
Single,Online,1,Environmental Science,Evening,PhD,,Master's degree,Bachelor's degree,Lawyer,Professor,Yes,None,Yes,Yes,29,Yes,,,,,,,,,,,,,7%,3%,$25,0,0,0
Married,In-person,2,Mathematics,Daytime,Bachelor's degree,,High School diploma,Associate's degree,Artist,Chef,No,Dyslexia,No,Yes,30,No,,,,,,,,,,,,,6%,2.5%,$20,0,0,0
Divorced,Hybrid,3,Political Science,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,None,Yes,No,25,Yes,,,,,,,,,,,,,5%,2.2%,$21,0,0,0
Single,Online,1,Physics,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,None,Yes,No,26,No,,,,,,,,,,,,,4%,2.3%,$22,0,0,0
Married,In-person,2,Geography,Evening,Associate's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Lawyer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,3.5%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,2%,5%,4%,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Architect,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,3%,3.2%,0,0,0
Divorced,Hybrid,3,Education,Evening,High School diploma,,Associate's degree,High School diploma,Librarian,Firefighter,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,3%,4%,3.6%,0,0,0
Single,Online,1,Medicine,Daytime,PhD,,Master's degree,PhD,Doctor,Scientist,No,No,Yes,No,26,No,,,,,,,,,,,,,1%,6%,4.5%,0,0,0
Married,In-person,2,Law,Evening,Bachelor's degree,,Bachelor's degree,Master's degree,Lawyer,Judge,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,4.2%,0,0,0
Divorced,Hybrid,3,Engineering,Daytime,Associate's degree,,High School diploma,Bachelor's degree,Engineer,Architect,No,No,Yes,No,28,No,,,,,,,,,,,,,3%,4%,3.8%,0,0,0
Single,Online,1,Computer Engineering,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,1%,6%,4.7%,0,0,0
Married,In-person,2,Marketing,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Accountant,Banker,No,No,Yes,No,30,No,,,,,,,,,,,,,2%,5%,4.3%,0,0,0
Divorced,Hybrid,3,Sociology,Evening,High School diploma,,Associate's degree,High School diploma,Social worker,Police officer,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,3%,4%,3.9%,0,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,,Master's Degree,PhD,Lawyer,Doctor,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,PhD,Bachelor's Degree,Scientist,Businessman,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,3.5%,0,0,0
Single,Online,1,Nursing,Daytime,High School Diploma,,Associate's Degree,Master's Degree,Nurse,Engineer,No,No,Yes,No,20,No,,,,,,,,,,,,,2%,5%,4%,0,0,0
Married,In-person,2,Education,Evening,Bachelor's Degree,,Master's Degree,PhD,Teacher,Professor,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,1%,6%,4.5%,0,0,0
Divorced,Hybrid,3,Economics,Daytime,Associate's Degree,,PhD,Bachelor's Degree,Economist,Businessman,No,No,Yes,No,27,No,,,,,,,,,,,,,2%,4%,3.5%,0,0,0
Single,Online,1,Engineering,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Engineer,Scientist,No,No,Yes,No,19,No,,,,,,,,,,,,,3%,3%,3%,0,0,0
Married,In-person,2,Medicine,Evening,Bachelor's Degree,,Master's Degree,PhD,Doctor,Surgeon,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,1%,6%,4.5%,0,0,0
Divorced,Hybrid,3,Law,Daytime,Associate's Degree,,PhD,Bachelor's Degree,Lawyer,Businessman,No,No,Yes,No,26,No,,,,,,,,,,,,,2%,4%,3.5%,0,0,0
Single,Online,1,Art,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Artist,Writer,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2%,2.5%,0,0,0
Married,In-person,2,Sociology,Evening,Bachelor's Degree,,Master's Degree,PhD,Social Worker,Psychologist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,3%,3%,3%,0,0,0
Divorced,Hybrid,3,History,Daytime,Associate's Degree,,PhD,Bachelor's Degree,Historian,Archaeologist,No,No,Yes,No,28,No,,,,,,,,,,,,,2%,4%,3.5%,0,0,0
Single,Online,1,Environmental Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Environmentalist,Geologist,No,No,Yes,No,20,No,,,,,,,,,,,,,3%,3%,3%,0,0,0
Married,In-person,2,Political Science,Evening,Bachelor's Degree,,Master's Degree,PhD,Politician,Diplomat,Yes,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Education,Evening,High school diploma,,Associate's degree,High school diploma,Artist,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,0.5%,7%,$45,0,0,0
Single,Online,1,Medicine,Daytime,PhD,,Bachelor's degree,Master's degree,Dentist,Pilot,No,No,Yes,No,30,No,,,,,,,,,,,,,0.2%,8%,$50,0,0,0
Married,In-person,2,Law,Evening,Master's degree,,PhD,Bachelor's degree,Professor,Businessman,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,0.1%,9%,$55,0,0,0
Divorced,Hybrid,3,Sociology,Daytime,Associate's degree,,High school diploma,High school diploma,Librarian,Mechanic,No,No,Yes,No,23,No,,,,,,,,,,,,,0.05%,10%,$60,0,0,0
Single,Online,1,Engineering,Evening,Bachelor's degree,,Master's degree,PhD,Architect,Entrepreneur,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,0.02%,11%,$65,0,0,0
Married,In-person,2,Environmental Science,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Biologist,Veterinarian,No,No,Yes,No,26,No,,,,,,,,,,,,,0.01%,12%,$70,0,0,0
Divorced,Hybrid,3,History,Evening,Associate's degree,,High school diploma,High school diploma,Historian,Archaeologist,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,0.005%,13%,$75,0,0,0
Single,Online,1,Mathematics,Daytime,PhD,,Bachelor's degree,Master's degree,Mathematician,Physicist,No,No,Yes,No,32,No,,,,,,,,,,,,,0.002%,14%,$80,0,0,0
Married,In-person,2,Physics,Evening,Master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,8%,3.5%,$28,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,27,No,,,,,,,,,,,,,6%,2.8%,$24,0,0,0
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,7%,3%,$26,0,0,0
Single,Online,1,Medicine,Daytime,High School diploma,,Bachelor's degree,Master's degree,Doctor,Engineer,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,2.2%,$30,0,0,0
Married,In-person,2,Law,Evening,Associate's degree,,High School diploma,High School diploma,Chef,Pilot,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,8%,3.2%,$32,0,0,0
Divorced,Hybrid,3,Sociology,Daytime,Bachelor's degree,,Master's degree,PhD,Professor,Scientist,No,No,Yes,No,31,No,,,,,,,,,,,,,6%,2.7%,$27,0,0,0
Single,Online,1,Engineering,Evening,PhD,,Bachelor's degree,Master's degree,Architect,Lawyer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,2.4%,$35,0,0,0
Married,In-person,2,Mathematics,Daytime,High School diploma,,PhD,Master's degree,Psychologist,Social worker,No,No,Yes,No,26,No,,,,,,,,,,,,,7%,3.1%,$29,0,0,0
Divorced,Hybrid,3,History,Evening,Associate's degree,,High School diploma,High School diploma,Librarian,Writer,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,8%,3.3%,$31,0,0,0
Single,Online,1,Environmental Science,Daytime,Bachelor's degree,,Master's degree,PhD,Biologist,Chemist,No,No,Yes,No,21,No,,,,,,,,,,,,,6%,2.6%,$23,0,0,0
Married,In-person,2,Linguistics,Evening,High School diploma,,Bachelor's,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Secretary,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Sociology,Evening,High School diploma,,Bachelor's degree,Master's degree,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,0.5%,7%,$45,0,0,0
Single,Online,1,Education,Daytime,Associate's degree,,High School diploma,High School diploma,Chef,Carpenter,No,No,Yes,No,23,No,,,,,,,,,,,,,0.2%,8%,$50,0,0,0
Married,In-person,2,History,Evening,Master's degree,,PhD,Master's degree,Professor,Researcher,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,0.1%,9%,$55,0,0,0
Divorced,Hybrid,3,Engineering,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Librarian,Pilot,No,No,Yes,No,21,No,,,,,,,,,,,,,0.05%,10%,$60,0,0,0
Single,Online,1,Marketing,Evening,High School diploma,,Bachelor's degree,Master's degree,Dentist,Pharmacist,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,0.02%,11%,$65,0,0,0
Married,In-person,2,Communication,Daytime,Associate's degree,,High School diploma,High School diploma,Police officer,Firefighter,No,No,Yes,No,25,No,,,,,,,,,,,,,0.01%,12%,$70,0,0,0
Divorced,Hybrid,3,Linguistics,Evening,Master's degree,,PhD,Master's degree,Judge,Politician,Yes,Yes,No,Yes,30,Yes,,,,,,,,,,,,,0.005%,13%,$75,0,0,0
Single,Online,1,Environmental Science,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Farmer,Fisherman,No,No,Yes,No,24,No,,,,,,,,,,,,,0.002%,14%,$80,0,0,0
Married,In-person,2,Public Health,Evening,High School diploma,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
