region,imd_band,age_band,studied_credits,gender,disability,Probability
London Region,20-30%,35-55,30,0,1,1
East Anglian Region,80-90%,35-55,60,0,1,1
Wales,60-70%,0-35,60,0,1,1
South Region,0-10%,0-35,60,0,1,1
North Western Region,30-40%,35-55,120,0,1,1
South Region,30-40%,0-35,30,0,1,1
West Midlands Region,50-60%,35-55,240,0,1,1
North Region,10-20,35-55,30,0,1,1
London Region,10-20,0-35,180,0,1,1
East Anglian Region,50-60%,0-35,60,0,1,1
London Region,40-50%,0-35,60,0,1,1
North Western Region,80-90%,0-35,45,0,1,1
South West Region,30-40%,0-35,135,0,1,1
South East Region,80-90%,35-55,60,0,1,1
South West Region,10-20,35-55,210,0,1,1
South West Region,60-70%,35-55,60,0,1,1
South Region,40-50%,35-55,120,0,1,1
West Midlands Region,0-10%,0-35,90,0,1,1
Wales,30-40%,0-35,60,0,1,1
North Western Region,0-10%,0-35,60,0,1,1
South West Region,80-90%,0-35,60,0,1,1
Yorkshire Region,40-50%,0-35,60,0,1,1
Scotland,70-80%,0-35,120,0,1,1
South Region,90-100%,35-55,30,0,1,1
South Region,90-100%,0-35,30,0,1,1
North Region,70-80%,35-55,60,0,1,1
West Midlands Region,60-70%,35-55,60,0,1,1
South Region,70-80%,0-35,60,0,1,1
East Anglian Region,10-20,0-35,180,0,1,1
Wales,40-50%,55<=,60,0,1,1
London Region,70-80%,35-55,60,0,1,1
East Anglian Region,40-50%,35-55,240,0,1,1
South East Region,40-50%,0-35,30,0,1,1
Ireland,30-40%,0-35,180,0,1,1
South Region,40-50%,35-55,60,0,1,1
South East Region,40-50%,35-55,250,0,1,1
Ireland,40-50%,35-55,120,0,1,1
Yorkshire Region,20-30%,0-35,60,0,1,1
North Western Region,20-30%,0-35,60,0,1,1
South East Region,70-80%,0-35,90,0,1,1
South West Region,90-100%,35-55,210,0,1,1
East Midlands Region,20-30%,35-55,30,0,1,1
South East Region,50-60%,0-35,60,0,1,1
Yorkshire Region,70-80%,0-35,30,0,1,1
Scotland,0-10%,0-35,60,0,1,1
South Region,60-70%,35-55,120,0,1,1
Scotland,80-90%,0-35,60,0,1,1
Scotland,40-50%,35-55,30,0,1,1
South West Region,10-20,0-35,30,0,1,1
Scotland,40-50%,35-55,30,0,1,1
North Western Region,40-50%,35-55,60,0,1,1
South West Region,10-20,0-35,70,0,1,1
East Midlands Region,40-50%,35-55,60,0,1,1
North Region,50-60%,35-55,60,0,1,1
South West Region,60-70%,35-55,60,0,1,1
London Region,50-60%,35-55,90,0,1,1
Wales,70-80%,35-55,130,0,1,1
East Anglian Region,40-50%,35-55,50,0,1,1
North Western Region,90-100%,35-55,60,0,1,1
Scotland,40-50%,35-55,60,0,1,1
West Midlands Region,60-70%,0-35,105,0,1,1
East Midlands Region,80-90%,35-55,60,0,1,1
Yorkshire Region,0-10%,35-55,120,0,1,1
South Region,70-80%,35-55,30,0,1,1
South Region,40-50%,0-35,60,0,1,1
West Midlands Region,30-40%,35-55,60,0,1,1
Wales,80-90%,35-55,60,0,1,1
Ireland,80-90%,0-35,60,0,1,1
London Region,0-10%,35-55,30,0,1,1
London Region,90-100%,55<=,135,0,1,1
East Midlands Region,70-80%,0-35,60,0,1,1
South West Region,10-20,35-55,30,0,1,1
South East Region,90-100%,0-35,90,0,1,1
East Anglian Region,0-10%,0-35,60,0,1,1
West Midlands Region,0-10%,0-35,60,0,1,1
Ireland,90-100%,0-35,60,0,1,1
East Anglian Region,30-40%,0-35,30,0,1,1
South East Region,50-60%,0-35,210,0,1,1
North Western Region,50-60%,35-55,120,0,1,1
Ireland,80-90%,0-35,30,0,1,1
Ireland,40-50%,0-35,60,0,1,1
South Region,40-50%,0-35,60,0,1,1
Ireland,90-100%,0-35,60,0,1,1
Scotland,10-20,0-35,60,0,1,1
Scotland,0-10%,35-55,30,0,1,1
Wales,40-50%,0-35,270,0,1,1
Wales,60-70%,0-35,60,0,1,1
South Region,0-10%,35-55,30,0,1,1
London Region,10-20,0-35,240,0,1,1
London Region,80-90%,0-35,60,0,1,1
Wales,50-60%,55<=,45,0,1,1
North Western Region,10-20,0-35,120,0,1,1
Scotland,10-20,0-35,60,0,1,1
Scotland,50-60%,0-35,120,0,1,1
North Region,0-10%,0-35,30,0,1,1
East Anglian Region,70-80%,0-35,120,0,1,1
London Region,60-70%,35-55,180,0,1,1
London Region,30-40%,35-55,60,0,1,1
London Region,40-50%,0-35,60,0,1,1
South Region,60-70%,0-35,30,0,1,1
Yorkshire Region,90-100%,35-55,120,0,1,1
Scotland,30-40%,0-35,150,0,1,1
South Region,10-20,0-35,120,0,1,1
Yorkshire Region,20-30%,0-35,60,0,1,1
West Midlands Region,30-40%,0-35,240,0,1,1
North Western Region,70-80%,0-35,30,0,1,1
South Region,60-70%,0-35,60,0,1,1
North Western Region,80-90%,0-35,45,0,1,1
London Region,0-10%,35-55,60,0,1,1
South Region,20-30%,0-35,60,0,1,1
Wales,50-60%,0-35,75,0,1,1
South West Region,70-80%,0-35,60,0,1,1
Scotland,30-40%,35-55,30,0,1,1
West Midlands Region,90-100%,0-35,60,0,1,1
Wales,0-10%,35-55,120,0,1,1
West Midlands Region,40-50%,35-55,30,0,1,1
East Midlands Region,50-60%,35-55,210,0,1,1
South Region,70-80%,35-55,60,0,1,1
South East Region,0-10%,0-35,60,0,1,1
South West Region,10-20,0-35,60,0,1,1
South West Region,60-70%,35-55,30,0,1,1
Scotland,50-60%,0-35,75,0,1,1
East Midlands Region,50-60%,0-35,90,0,1,1
East Anglian Region,50-60%,0-35,60,0,1,1
East Anglian Region,80-90%,0-35,60,0,1,1
North Western Region,60-70%,0-35,30,0,1,1
East Midlands Region,20-30%,0-35,30,0,1,1
West Midlands Region,90-100%,0-35,60,0,1,1
Wales,0-10%,0-35,60,0,1,1
South West Region,20-30%,0-35,190,0,1,1
East Midlands Region,10-20,0-35,30,0,1,1
London Region,90-100%,35-55,120,0,1,1
London Region,20-30%,0-35,60,0,1,1
South Region,40-50%,0-35,90,0,1,1
South Region,50-60%,55<=,30,0,1,1
North Western Region,80-90%,35-55,30,0,1,1
East Anglian Region,60-70%,35-55,60,0,1,1
West Midlands Region,80-90%,0-35,60,0,1,1
South Region,90-100%,35-55,60,0,1,1
London Region,0-10%,35-55,60,0,1,1
South Region,70-80%,0-35,60,0,1,1
East Midlands Region,10-20,35-55,60,0,1,1
Wales,0-10%,35-55,30,0,1,1
South Region,30-40%,35-55,60,0,1,1
Wales,60-70%,0-35,90,0,1,1
East Midlands Region,10-20,0-35,60,0,1,1
South West Region,60-70%,0-35,60,0,1,1
Ireland,30-40%,35-55,60,0,1,1
South Region,80-90%,35-55,30,0,1,1
London Region,0-10%,0-35,45,0,1,1
London Region,60-70%,35-55,105,0,1,1
East Anglian Region,0-10%,0-35,60,0,1,1
Scotland,70-80%,35-55,30,0,1,1
Ireland,30-40%,0-35,150,0,1,1
Wales,90-100%,0-35,60,0,1,1
South West Region,70-80%,35-55,30,0,1,1
West Midlands Region,90-100%,0-35,120,0,1,1
Wales,60-70%,0-35,60,0,1,1
East Midlands Region,80-90%,0-35,40,0,1,1
East Anglian Region,10-20,0-35,60,0,1,1
Yorkshire Region,40-50%,0-35,120,0,1,1
South East Region,40-50%,35-55,60,0,1,1
South West Region,10-20,0-35,30,0,1,1
Yorkshire Region,20-30%,0-35,30,0,1,1
South Region,70-80%,0-35,120,0,1,1
Ireland,30-40%,0-35,60,0,1,1
East Anglian Region,30-40%,0-35,30,0,1,1
London Region,0-10%,35-55,90,0,1,1
South Region,0-10%,0-35,140,0,1,1
Ireland,80-90%,35-55,60,0,1,1
Ireland,70-80%,35-55,60,0,1,1
Scotland,30-40%,35-55,60,0,1,1
West Midlands Region,50-60%,35-55,80,0,1,1
North Western Region,90-100%,0-35,165,0,1,1
Scotland,60-70%,0-35,60,0,1,1
South East Region,20-30%,0-35,60,0,1,1
West Midlands Region,70-80%,0-35,60,0,1,1
South West Region,50-60%,35-55,60,0,1,1
Scotland,20-30%,35-55,60,0,1,1
South Region,30-40%,0-35,60,0,1,1
Scotland,40-50%,35-55,60,0,1,1
Scotland,10-20,35-55,60,0,1,1
Scotland,80-90%,35-55,60,0,1,1
Ireland,90-100%,35-55,190,0,1,1
South Region,70-80%,0-35,60,0,1,1
Wales,80-90%,35-55,165,0,1,1
East Anglian Region,50-60%,35-55,30,0,1,1
East Anglian Region,30-40%,35-55,30,0,1,1
North Western Region,80-90%,0-35,120,0,1,1
South East Region,10-20,35-55,60,0,1,1
South Region,60-70%,35-55,240,0,1,1
North Western Region,80-90%,35-55,120,0,1,1
Scotland,50-60%,0-35,30,0,1,1
South Region,20-30%,0-35,30,0,1,1
East Anglian Region,60-70%,0-35,60,0,1,1
Wales,20-30%,0-35,60,0,1,1
West Midlands Region,50-60%,0-35,60,0,1,1
Wales,0-10%,35-55,60,0,1,1
South Region,90-100%,0-35,75,0,1,1
Ireland,40-50%,35-55,60,0,1,1
South Region,60-70%,55<=,30,0,1,1
West Midlands Region,10-20,0-35,30,0,1,1
South West Region,20-30%,0-35,240,0,1,1
South West Region,80-90%,0-35,60,0,1,1
East Anglian Region,70-80%,35-55,60,0,1,1
South Region,90-100%,0-35,45,0,1,1
Yorkshire Region,80-90%,55<=,145,0,1,1
East Anglian Region,50-60%,35-55,150,0,1,1
South Region,60-70%,0-35,30,0,1,1
South West Region,20-30%,35-55,60,0,1,1
North Western Region,30-40%,0-35,60,0,1,1
South West Region,60-70%,35-55,40,0,1,1
West Midlands Region,10-20,0-35,60,0,1,1
London Region,50-60%,0-35,60,0,1,1
North Western Region,80-90%,0-35,60,0,1,1
South East Region,80-90%,0-35,60,0,1,1
South West Region,10-20,0-35,60,0,1,1
South East Region,80-90%,35-55,120,0,1,1
Scotland,60-70%,0-35,60,0,1,1
Scotland,40-50%,0-35,190,0,1,1
East Anglian Region,90-100%,0-35,60,0,1,1
East Midlands Region,70-80%,0-35,60,0,1,1
London Region,0-10%,0-35,60,0,1,1
South West Region,40-50%,35-55,60,0,1,1
Scotland,60-70%,35-55,75,0,1,1
West Midlands Region,50-60%,35-55,70,0,1,1
South Region,30-40%,0-35,60,0,1,1
East Midlands Region,90-100%,0-35,60,0,1,1
East Anglian Region,10-20,0-35,60,0,1,1
North Region,20-30%,35-55,60,0,1,1
South East Region,70-80%,0-35,60,0,1,1
Scotland,30-40%,0-35,30,0,1,1
West Midlands Region,40-50%,35-55,60,0,1,1
East Midlands Region,30-40%,0-35,150,0,1,1
Wales,30-40%,0-35,180,0,1,1
Scotland,60-70%,0-35,60,0,1,1
Wales,70-80%,55<=,60,0,1,1
South Region,10-20,0-35,60,0,1,1
London Region,40-50%,55<=,30,0,1,1
West Midlands Region,80-90%,0-35,60,0,1,1
West Midlands Region,10-20,35-55,150,0,1,1
East Midlands Region,50-60%,35-55,30,0,1,1
Scotland,50-60%,0-35,280,0,1,1
South Region,30-40%,0-35,60,0,1,1
North Western Region,40-50%,0-35,120,0,1,1
London Region,10-20,35-55,120,0,1,1
South West Region,10-20,0-35,150,0,1,1
Ireland,0-10%,0-35,180,0,1,1
North Western Region,20-30%,0-35,60,0,1,1
East Midlands Region,50-60%,35-55,60,0,1,1
South East Region,50-60%,0-35,60,0,1,1
Scotland,30-40%,0-35,60,0,1,1
West Midlands Region,60-70%,0-35,100,0,1,1
South Region,10-20,35-55,135,0,1,1
London Region,0-10%,35-55,130,0,1,1
East Anglian Region,40-50%,35-55,120,0,1,1
Yorkshire Region,50-60%,0-35,30,0,1,1
South Region,20-30%,0-35,60,0,1,1
South Region,80-90%,0-35,120,0,1,1
East Midlands Region,60-70%,0-35,60,0,1,1
East Midlands Region,10-20,0-35,120,0,1,1
South Region,70-80%,0-35,60,0,1,1
North Region,20-30%,0-35,60,0,1,1
Yorkshire Region,20-30%,35-55,60,0,1,1
Yorkshire Region,90-100%,35-55,60,0,1,1
Scotland,10-20,0-35,30,0,1,1
South West Region,70-80%,35-55,100,0,1,1
North Western Region,20-30%,0-35,150,0,1,1
South Region,30-40%,0-35,60,0,1,1
South West Region,40-50%,0-35,60,0,1,1
Ireland,70-80%,35-55,60,0,1,1
Ireland,20-30%,35-55,60,0,1,1
South West Region,30-40%,0-35,60,0,1,1
North Region,30-40%,35-55,30,0,1,1
North Region,20-30%,0-35,60,0,1,1
London Region,80-90%,0-35,30,0,1,1
East Anglian Region,10-20,0-35,60,0,1,1
Scotland,10-20,0-35,135,0,1,1
Ireland,90-100%,0-35,70,0,1,1
South Region,40-50%,0-35,60,0,1,1
London Region,30-40%,0-35,120,0,1,1
South Region,20-30%,55<=,30,0,1,1
South Region,30-40%,35-55,60,0,1,1
South Region,50-60%,0-35,270,0,1,1
Scotland,60-70%,0-35,60,0,1,1
East Midlands Region,40-50%,0-35,60,0,1,1
Yorkshire Region,40-50%,0-35,60,0,1,1
South West Region,60-70%,0-35,120,0,1,1
West Midlands Region,70-80%,0-35,90,0,1,1
West Midlands Region,30-40%,35-55,60,0,1,1
South Region,80-90%,0-35,60,0,1,1
East Anglian Region,90-100%,35-55,60,0,1,1
Scotland,70-80%,35-55,30,0,1,1
South Region,20-30%,0-35,30,0,1,1
South East Region,20-30%,35-55,90,0,1,1
South West Region,50-60%,35-55,60,0,1,1
London Region,20-30%,0-35,60,0,1,1
Scotland,40-50%,0-35,30,0,1,1
South West Region,10-20,0-35,120,0,1,1
Wales,70-80%,0-35,60,0,1,1
East Anglian Region,70-80%,0-35,135,0,1,1
Yorkshire Region,0-10%,35-55,60,0,1,1
Wales,40-50%,35-55,30,0,1,1
Wales,50-60%,35-55,60,0,1,1
South Region,80-90%,0-35,30,0,1,1
South Region,70-80%,0-35,60,0,1,1
South West Region,80-90%,0-35,240,0,1,1
South West Region,20-30%,0-35,60,0,1,1
East Midlands Region,80-90%,35-55,90,0,1,1
East Anglian Region,70-80%,0-35,30,0,1,1
South Region,70-80%,55<=,60,0,1,1
South East Region,70-80%,35-55,100,0,1,1
East Midlands Region,50-60%,0-35,60,0,1,1
London Region,10-20,0-35,120,0,1,1
North Western Region,90-100%,0-35,180,0,1,1
Yorkshire Region,50-60%,35-55,120,0,1,1
South East Region,10-20,35-55,210,0,1,1
South East Region,10-20,0-35,240,0,1,1
London Region,40-50%,0-35,190,0,1,1
Wales,70-80%,0-35,30,0,1,1
North Region,90-100%,0-35,120,0,1,1
South Region,90-100%,35-55,60,0,1,1
Wales,80-90%,0-35,60,0,1,1
Ireland,30-40%,55<=,190,0,1,1
London Region,60-70%,35-55,60,0,1,1
East Anglian Region,40-50%,0-35,60,0,1,1
East Midlands Region,60-70%,0-35,60,0,1,1
West Midlands Region,50-60%,0-35,30,0,1,1
London Region,60-70%,0-35,30,0,1,1
West Midlands Region,60-70%,0-35,130,0,1,1
North Western Region,20-30%,35-55,105,0,1,1
South West Region,0-10%,0-35,70,0,1,1
Scotland,90-100%,0-35,30,0,1,1
South Region,20-30%,0-35,60,0,1,1
North Western Region,80-90%,0-35,150,0,1,1
West Midlands Region,50-60%,35-55,60,0,1,1
North Western Region,20-30%,35-55,30,0,1,1
South Region,0-10%,0-35,60,0,1,1
North Region,50-60%,0-35,60,0,1,1
East Anglian Region,70-80%,0-35,30,0,1,1
West Midlands Region,70-80%,55<=,60,0,1,1
East Midlands Region,0-10%,0-35,60,0,1,1
Ireland,90-100%,35-55,120,0,1,1
London Region,10-20,0-35,120,0,1,1
North Western Region,70-80%,0-35,90,0,1,1
Yorkshire Region,30-40%,35-55,60,0,1,1
East Midlands Region,30-40%,0-35,60,0,1,1
East Midlands Region,20-30%,0-35,60,0,1,1
Scotland,30-40%,35-55,150,0,1,1
South East Region,90-100%,0-35,120,0,1,1
East Anglian Region,40-50%,0-35,30,0,1,1
Scotland,50-60%,0-35,60,0,1,1
North Western Region,10-20,0-35,120,0,1,1
North Region,80-90%,35-55,60,0,1,1
Yorkshire Region,60-70%,35-55,30,0,1,1
South Region,60-70%,35-55,60,0,1,1
Scotland,90-100%,0-35,60,0,1,1
Scotland,40-50%,55<=,60,0,1,1
Yorkshire Region,50-60%,0-35,325,0,1,1
North Western Region,80-90%,35-55,60,0,1,1
South East Region,90-100%,0-35,60,0,1,1
North Region,90-100%,0-35,60,0,1,1
South West Region,90-100%,0-35,60,0,1,1
South Region,0-10%,0-35,60,0,1,1
East Anglian Region,40-50%,35-55,30,0,1,1
Wales,0-10%,0-35,135,0,1,1
South Region,50-60%,0-35,30,0,1,1
North Western Region,50-60%,0-35,120,0,1,1
Wales,20-30%,35-55,60,0,1,1
East Anglian Region,80-90%,35-55,30,0,1,1
South Region,70-80%,0-35,60,0,1,1
South East Region,30-40%,0-35,30,0,1,1
North Western Region,10-20,35-55,60,0,1,1
Wales,80-90%,0-35,45,0,1,1
London Region,30-40%,35-55,60,0,1,1
Wales,10-20,0-35,60,0,1,1
Scotland,10-20,0-35,60,0,1,1
East Midlands Region,20-30%,0-35,60,0,1,1
East Anglian Region,50-60%,0-35,60,0,1,1
London Region,80-90%,35-55,210,0,1,1
Yorkshire Region,70-80%,0-35,60,0,1,1
South Region,40-50%,0-35,120,0,1,1
Ireland,30-40%,35-55,30,0,1,1
Yorkshire Region,0-10%,0-35,60,0,1,1
South West Region,20-30%,35-55,90,0,1,1
East Anglian Region,30-40%,35-55,120,0,1,1
London Region,60-70%,35-55,60,0,1,1
East Anglian Region,70-80%,0-35,160,0,1,1
Wales,60-70%,0-35,30,0,1,1
South East Region,30-40%,0-35,120,0,1,1
Wales,40-50%,35-55,60,0,1,1
North Western Region,30-40%,0-35,30,0,1,1
South Region,40-50%,0-35,30,0,1,1
Ireland,0-10%,35-55,30,0,1,1
South Region,70-80%,35-55,210,0,1,1
East Anglian Region,40-50%,0-35,60,0,1,1
East Anglian Region,0-10%,0-35,60,0,1,1
Scotland,10-20,35-55,165,0,1,1
West Midlands Region,20-30%,0-35,60,0,1,1
Scotland,20-30%,0-35,30,0,1,1
East Anglian Region,40-50%,55<=,60,0,1,1
East Midlands Region,60-70%,35-55,60,0,1,1
East Midlands Region,50-60%,0-35,30,0,1,1
South East Region,20-30%,35-55,30,0,1,1
East Anglian Region,60-70%,35-55,30,0,1,1
East Midlands Region,20-30%,35-55,160,0,1,1
North Region,80-90%,35-55,60,0,1,1
Scotland,60-70%,35-55,60,0,1,1
Scotland,30-40%,0-35,150,0,1,1
London Region,0-10%,0-35,60,0,1,1
Yorkshire Region,60-70%,35-55,30,0,1,1
Wales,20-30%,55<=,120,0,1,1
London Region,60-70%,0-35,280,0,1,1
South Region,20-30%,0-35,30,0,1,1
Wales,80-90%,0-35,60,0,1,1
West Midlands Region,70-80%,0-35,60,0,1,1
East Anglian Region,0-10%,55<=,60,0,1,1
South Region,20-30%,0-35,180,0,1,1
East Midlands Region,30-40%,0-35,160,0,1,1
London Region,50-60%,35-55,30,0,1,1
West Midlands Region,0-10%,35-55,120,0,1,1
North Western Region,10-20,0-35,30,0,1,1
West Midlands Region,0-10%,0-35,120,0,1,1
Wales,80-90%,35-55,60,0,1,1
London Region,10-20,0-35,60,0,1,1
London Region,10-20,0-35,60,0,1,1
Scotland,70-80%,0-35,270,0,1,1
London Region,70-80%,0-35,40,0,1,1
London Region,20-30%,0-35,100,0,1,1
East Anglian Region,30-40%,0-35,60,0,1,1
Scotland,90-100%,0-35,30,0,1,1
South Region,40-50%,35-55,90,0,1,1
Wales,70-80%,0-35,120,0,1,1
Ireland,0-10%,0-35,120,0,1,1
Scotland,30-40%,55<=,210,0,1,1
Scotland,60-70%,0-35,60,0,1,1
South West Region,0-10%,35-55,60,0,1,1
East Anglian Region,10-20,0-35,60,0,1,1
South East Region,40-50%,0-35,60,0,1,1
North Region,50-60%,0-35,210,0,1,1
Scotland,20-30%,35-55,60,0,1,1
London Region,70-80%,0-35,180,0,1,1
Wales,30-40%,0-35,80,0,1,1
South West Region,70-80%,0-35,60,0,1,1
West Midlands Region,70-80%,55<=,30,0,1,1
South West Region,80-90%,0-35,60,0,1,1
East Midlands Region,40-50%,0-35,90,0,1,1
North Region,20-30%,35-55,90,0,1,1
London Region,0-10%,0-35,90,0,1,1
Scotland,50-60%,0-35,60,0,1,1
Wales,0-10%,0-35,60,0,1,1
London Region,20-30%,35-55,30,0,1,1
Wales,40-50%,35-55,60,0,1,1
Wales,20-30%,0-35,60,0,1,1
West Midlands Region,40-50%,35-55,30,0,1,1
South Region,30-40%,0-35,50,0,1,1
East Midlands Region,20-30%,0-35,60,0,1,1
South East Region,20-30%,0-35,60,0,1,1
Scotland,50-60%,0-35,60,0,1,1
Scotland,10-20,0-35,30,0,1,1
East Anglian Region,70-80%,0-35,100,0,1,1
South Region,70-80%,0-35,30,0,1,1
East Anglian Region,40-50%,0-35,60,0,1,1
Yorkshire Region,60-70%,0-35,90,0,1,1
East Midlands Region,70-80%,0-35,30,0,1,1
South West Region,60-70%,0-35,160,0,1,1
Wales,10-20,35-55,60,0,1,1
East Midlands Region,90-100%,0-35,60,0,1,1
South East Region,40-50%,0-35,30,0,1,1
South Region,80-90%,35-55,60,0,1,1
Ireland,30-40%,0-35,130,0,1,1
South East Region,60-70%,35-55,60,0,1,1
Ireland,80-90%,0-35,60,0,1,1
East Anglian Region,20-30%,55<=,90,0,1,1
Yorkshire Region,40-50%,0-35,120,0,1,1
Yorkshire Region,80-90%,35-55,30,0,1,1
Scotland,90-100%,35-55,60,0,1,1
South East Region,90-100%,35-55,60,0,1,1
Scotland,30-40%,35-55,150,0,1,1
North Region,0-10%,0-35,60,0,1,1
South West Region,70-80%,0-35,30,0,1,1
North Western Region,10-20,35-55,60,0,1,1
Wales,40-50%,35-55,30,0,1,1
Yorkshire Region,50-60%,0-35,90,0,1,1
East Midlands Region,40-50%,35-55,60,0,1,1
London Region,80-90%,35-55,70,0,1,1
West Midlands Region,30-40%,55<=,180,0,1,1
North Region,50-60%,0-35,270,0,1,1
South Region,0-10%,0-35,50,0,1,1
Ireland,30-40%,35-55,120,0,1,1
West Midlands Region,50-60%,35-55,30,0,1,1
South Region,30-40%,0-35,60,0,1,1
East Midlands Region,60-70%,0-35,30,0,1,1
East Midlands Region,80-90%,0-35,60,0,1,1
South West Region,10-20,0-35,240,0,1,1
North Region,70-80%,0-35,60,0,1,1
South Region,50-60%,35-55,45,0,1,1
South Region,70-80%,0-35,120,0,1,1
East Anglian Region,10-20,0-35,60,0,1,1
South Region,30-40%,0-35,60,0,1,1
East Midlands Region,60-70%,35-55,80,0,1,1
East Anglian Region,70-80%,0-35,60,0,1,1
London Region,40-50%,0-35,120,0,1,1
South Region,30-40%,0-35,80,0,1,1
North Region,30-40%,35-55,150,0,1,1
East Anglian Region,10-20,0-35,150,0,1,1
West Midlands Region,30-40%,0-35,60,0,1,1
South Region,90-100%,0-35,60,0,1,1
Scotland,40-50%,0-35,60,0,1,1
South West Region,20-30%,35-55,30,0,1,1
West Midlands Region,60-70%,35-55,60,0,1,1
South East Region,80-90%,55<=,60,0,1,1
Scotland,80-90%,0-35,60,0,1,1
South Region,10-20,0-35,60,0,1,1
London Region,10-20,0-35,60,0,1,1
South Region,20-30%,0-35,60,0,1,1
West Midlands Region,30-40%,0-35,210,0,1,1
South Region,90-100%,0-35,190,0,1,1
East Anglian Region,50-60%,0-35,60,0,1,1
East Midlands Region,30-40%,0-35,60,0,1,1
London Region,60-70%,35-55,60,0,1,1
East Anglian Region,10-20,35-55,60,0,1,1
London Region,50-60%,0-35,120,0,1,1
Scotland,20-30%,0-35,60,0,1,1
London Region,0-10%,35-55,60,0,1,1
East Anglian Region,90-100%,0-35,210,0,1,1
South Region,50-60%,55<=,30,0,1,1
West Midlands Region,80-90%,35-55,240,0,1,1
West Midlands Region,10-20,0-35,120,0,1,1
South West Region,30-40%,0-35,60,0,1,1
East Anglian Region,40-50%,0-35,30,0,1,1
Scotland,80-90%,35-55,45,0,1,1
East Midlands Region,10-20,35-55,30,0,1,1
Wales,60-70%,0-35,60,0,1,1
East Anglian Region,90-100%,35-55,60,0,1,1
East Anglian Region,50-60%,35-55,30,0,1,1
London Region,60-70%,35-55,140,0,1,1
South East Region,60-70%,0-35,120,0,1,1
Yorkshire Region,20-30%,35-55,190,0,1,1
South East Region,10-20,35-55,120,0,1,1
Scotland,0-10%,0-35,60,0,1,1
South Region,80-90%,35-55,60,0,1,1
Yorkshire Region,40-50%,0-35,60,0,1,1
South Region,40-50%,0-35,90,0,1,1
East Anglian Region,50-60%,0-35,150,0,1,1
Wales,70-80%,35-55,120,0,1,1
West Midlands Region,40-50%,0-35,60,0,1,1
West Midlands Region,90-100%,0-35,30,0,1,1
South Region,60-70%,0-35,300,0,1,1
Ireland,40-50%,0-35,30,0,1,1
Yorkshire Region,10-20,0-35,60,0,1,1
South Region,30-40%,35-55,150,0,1,1
North Western Region,50-60%,0-35,120,0,1,1
North Western Region,50-60%,0-35,60,0,1,1
North Western Region,80-90%,35-55,60,0,1,1
South Region,10-20,0-35,30,0,1,1
North Western Region,0-10%,0-35,60,0,1,1
South Region,50-60%,55<=,120,0,1,1
South West Region,0-10%,35-55,60,0,1,1
London Region,80-90%,0-35,30,0,1,1
Ireland,10-20,0-35,60,0,1,1
South Region,50-60%,0-35,60,0,1,1
East Anglian Region,80-90%,0-35,60,0,1,1
Yorkshire Region,70-80%,0-35,180,0,1,1
Yorkshire Region,50-60%,35-55,90,0,1,1
South Region,20-30%,0-35,60,0,1,1
South East Region,80-90%,35-55,45,0,1,1
West Midlands Region,10-20,0-35,120,0,1,1
East Anglian Region,20-30%,35-55,150,0,1,1
East Midlands Region,20-30%,0-35,60,0,1,1
North Western Region,80-90%,0-35,60,0,1,1
Wales,80-90%,35-55,60,0,1,1
Ireland,80-90%,0-35,210,0,1,1
South West Region,90-100%,0-35,60,0,1,1
West Midlands Region,90-100%,0-35,60,0,1,1
Scotland,90-100%,35-55,60,0,1,1
East Anglian Region,50-60%,35-55,60,0,1,1
Yorkshire Region,10-20,0-35,60,0,1,1
South East Region,50-60%,0-35,150,0,1,1
East Anglian Region,10-20,0-35,60,0,1,1
Ireland,60-70%,0-35,60,0,1,1
South West Region,40-50%,0-35,150,0,1,1
East Anglian Region,80-90%,0-35,180,0,1,1
East Midlands Region,0-10%,0-35,120,0,1,1
West Midlands Region,40-50%,0-35,190,0,1,1
West Midlands Region,0-10%,0-35,60,0,1,1
South Region,20-30%,0-35,80,0,1,1
South Region,40-50%,35-55,150,0,1,1
Yorkshire Region,10-20,0-35,60,0,1,1
North Western Region,0-10%,0-35,120,0,1,1
London Region,90-100%,35-55,30,0,1,1
South West Region,30-40%,0-35,30,0,1,1
East Anglian Region,80-90%,0-35,60,0,1,1
North Region,60-70%,0-35,210,0,1,1
North Western Region,50-60%,0-35,240,0,1,1
East Anglian Region,80-90%,35-55,120,0,1,1
South Region,60-70%,0-35,60,0,1,1
West Midlands Region,90-100%,0-35,60,0,1,1
Scotland,60-70%,0-35,30,0,1,1
East Anglian Region,10-20,0-35,120,0,1,1
Scotland,0-10%,35-55,30,0,1,1
South East Region,70-80%,0-35,30,0,1,1
North Western Region,0-10%,0-35,60,0,1,1
Scotland,70-80%,35-55,60,0,1,1
Scotland,30-40%,0-35,30,0,1,1
Wales,40-50%,35-55,120,0,1,1
